X,Y,Distance,LRO LOLA DEM: S Pole, 87.5 deg,LRO LOLA DEM: S Pole, 75 deg,LRO LOLA DEM: S Pole, 45 deg
-37632.94906585153,-58626.34709480427,13264.099999999999,-2385,-1192,-1189.5
-37469.118273369124,-58553.85364181711,13445.8,-2441,-1224,-1224.5
-37315.03589751904,-58457.55215691081,13627.5,-2480,-1242,-1235.5
-37222.48830415009,-58305.297905645966,13809.199999999999,-2486,-1245,-1243.5
-37148.616812336186,-58140.046420224055,13990.9,-2471,-1237,-1235
-37104.54777922918,-57963.77028779604,14172.599999999999,-2440,-1223,-1210.5
-37075.13750244249,-57784.75597264256,14354.3,-2398,-1202,-1196.5
-37042.51229340182,-57607.263744792166,14536,-2346,-1176,-1180
-36968.71641494538,-57441.223018265184,14717.699999999999,-2299,-1147,-1151
-36923.25515747152,-57269.1692757177,14899.4,-2230,-1113,-1107.5
-36923.25515747152,-57087.46799739868,15081.099999999999,-2156,-1076,-1069
-36887.32986084104,-56909.71031895558,15262.8,-2096,-1046,-1058
-36838.94152153502,-56735.52123494707,15444.499999999998,-2047,-1024,-1023.5
-36757.68223955103,-56573.00267097909,15626.199999999999,-2018,-1008,-1006.5
-36645.43673071391,-56434.231264849775,15807.9,-2005,-1004,-1003.5
-36509.631502081545,-56313.51550606545,15989.599999999999,-2011,-1010,-1002
-36361.75619333742,-56212.812660223404,16171.3,-2012,-1006,-1010
-36191.62398484573,-56149.01308203902,16352.999999999998,-2050,-1025,-1027.5
-36015.850403464836,-56104.206802316425,16534.7,-2086,-1042,-1035.5
-35838.88548719709,-56063.31176207365,16716.399999999998,-2136,-1069,-1066.5
-35666.50851922141,-56005.852772748425,16898.1,-2192,-1099,-1094
-35492.45371681012,-55954.451298109736,17079.8,-2257,-1125,-1133.5
-35315.079280096215,-55915.03475661776,17261.5,-2319,-1161,-1152
-35142.33065019104,-55860.04411090142,17443.199999999997,-2397,-1195,-1198
-34971.52686246874,-55798.97038803555,17624.899999999998,-2480,-1244,-1251
-34791.228703822184,-55776.43311820473,17806.6,-2549,-1275,-1287
-34615.54122924886,-55733.568978011484,17988.3,-2622,-1314,-1301
